caseid,task,user,end_timestamp,start_timestamp,Monthly Income,Total Debt,Loan Ammount,Owns Vehicle,Demographic,External Risk Score,Aggregated Risk Score
1015,Notify rejection,Credit Officer-000002,2022-04-06 13:44:10.10,2022-04-06 13:43:01.01,474.8499583,4109.568271,5236.085427,TRUE,demographic_type_3,0.034689181,0.483330222
1015,Credit application processed,SYSTEM,2022-04-06 13:44:10.10,2022-04-06 13:44:10.10,474.8499583,4109.568271,5236.085427,TRUE,demographic_type_3,0.034689181,0.483330222
1015,End,End,2022-04-06 13:44:10.10,2022-04-06 13:44:10.10,474.8499583,4109.568271,5236.085427,TRUE,demographic_type_3,0.034689181,0.483330222
1016,Start,Start,2022-04-06 13:58:14.14,2022-04-06 13:58:14.14,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,,0.489518163
1016,Credit application received,SYSTEM,2022-04-06 13:58:14.14,2022-04-06 13:58:14.14,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,,0.489518163
1016,Check Liability,Clerk-000003,2022-04-06 14:06:09.09,2022-04-06 13:58:14.14,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,,0.489518163
1016,Check Risk,Clerk-000004,2022-04-06 14:12:31.31,2022-04-06 14:06:09.09,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,,0.489518163
1016,Check Monthly Income,Clerk-000002,2022-04-06 14:17:22.22,2022-04-06 14:12:31.31,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,0.217754193,0.489518163
1016,Notify rejection,Credit Officer-000004,2022-04-06 14:23:36.36,2022-04-06 14:17:22.22,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,0.217754193,0.489518163
1016,Credit application processed,SYSTEM,2022-04-06 14:23:36.36,2022-04-06 14:23:36.36,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,0.217754193,0.489518163
1016,End,End,2022-04-06 14:23:36.36,2022-04-06 14:23:36.36,341.6066712,3504.476451,1531.863962,TRUE,demographic_type_1,0.217754193,0.489518163
1017,Start,Start,2022-04-06 14:12:03.03,2022-04-06 14:12:03.03,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,,0.408996091
1017,Credit application received,SYSTEM,2022-04-06 14:12:03.03,2022-04-06 14:12:03.03,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,,0.408996091
1017,Check Liability,Clerk-000001,2022-04-06 14:25:54.54,2022-04-06 14:12:03.03,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,,0.408996091
1017,Check Risk,Clerk-000003,2022-04-06 14:45:16.16,2022-04-06 14:25:54.54,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,,0.408996091
1017,Notify rejection,Credit Officer-000001,2022-04-06 14:54:43.43,2022-04-06 14:45:16.16,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,0.252214984,0.408996091
1017,Credit application processed,SYSTEM,2022-04-06 14:54:43.43,2022-04-06 14:54:43.43,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,0.252214984,0.408996091
1017,End,End,2022-04-06 14:54:43.43,2022-04-06 14:54:43.43,1753.376574,2273.662836,16301.23006,TRUE,demographic_type_2,0.252214984,0.408996091
1018,Start,Start,2022-04-06 14:15:26.26,2022-04-06 14:15:26.26,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,,0.433982165
1018,Credit application received,SYSTEM,2022-04-06 14:15:26.26,2022-04-06 14:15:26.26,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,,0.433982165
1018,Check Liability,Clerk-000003,2022-04-06 14:17:24.24,2022-04-06 14:15:26.26,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,,0.433982165
1018,Check Risk,Clerk-000004,2022-04-06 14:24:16.16,2022-04-06 14:17:24.24,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,,0.433982165
1018,Check Monthly Income,Clerk-000002,2022-04-06 14:29:55.55,2022-04-06 14:24:16.16,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,0.219802966,0.433982165
1018,Notify rejection,Credit Officer-000002,2022-04-06 14:36:46.46,2022-04-06 14:29:55.55,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,0.219802966,0.433982165
1018,Credit application processed,SYSTEM,2022-04-06 14:36:46.46,2022-04-06 14:36:46.46,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,0.219802966,0.433982165
1018,End,End,2022-04-06 14:36:46.46,2022-04-06 14:36:46.46,984.3802739,1506.719085,7569.727168,TRUE,demographic_type_3,0.219802966,0.433982165
1019,Start,Start,2022-04-06 14:59:58.58,2022-04-06 14:59:58.58,1730.169993,5876.297134,4543.235256,TRUE,demographic_type_2,0.227091291,0.196312585
1019,Credit application received,SYSTEM,2022-04-06 14:59:58.58,2022-04-06 14:59:58.58,1730.169993,5876.297134,4543.235256,TRUE,demographic_type_2,0.227091291,0.196312585
1019,Check Liability,Clerk-000004,2022-04-06 15:03:49.49,2022-04-06 14:59:58.58,1730.169993,5876.297134,4543.235256,TRUE,demographic_type_2,0.227091291,0.196312585
1019,Notify rejection,Credit Officer-000003,2022-04-06 15:07:44.44,2022-04-06 15:03:49.49,1730.169993,5876.297134,4543.235256,TRUE,demographic_type_2,0.227091291,0.196312585
1019,Credit application processed,SYSTEM,2022-04-06 15:07:44.44,2022-04-06 15:07:44.44,1730.169993,5876.297134,4543.235256,TRUE,demographic_type_2,0.227091291,0.196312585
1019,End,End,2022-04-06 15:07:44.44,2022-04-06 15:07:44.44,1730.169993,5876.297134,4543.235256,TRUE,demographic_type_2,0.227091291,0.196312585
102,Start,Start,2022-02-23 11:33:58.58,2022-02-23 11:33:58.58,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,,0.459909189
102,Credit application received,SYSTEM,2022-02-23 11:33:58.58,2022-02-23 11:33:58.58,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,,0.459909189
102,Check Liability,Clerk-000003,2022-02-23 11:55:09.09,2022-02-23 11:44:01.01,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,,0.459909189
102,Check Risk,Clerk-000001,2022-02-23 12:03:22.22,2022-02-23 11:55:09.09,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,,0.459909189
102,Check Monthly Income,Clerk-000002,2022-02-23 12:08:36.36,2022-02-23 12:03:22.22,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,0.754334292,0.459909189
102,Assess application,Clerk-000001,2022-02-23 12:13:22.22,2022-02-23 12:08:36.36,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,0.754334292,0.459909189
102,Notify rejection,Credit Officer-000001,2022-02-23 12:22:31.31,2022-02-23 12:13:22.22,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,0.754334292,0.459909189
102,Credit application processed,SYSTEM,2022-02-23 12:22:31.31,2022-02-23 12:22:31.31,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,0.754334292,0.459909189
102,End,End,2022-02-23 12:22:31.31,2022-02-23 12:22:31.31,1113.444704,2325.948161,5535.214292,TRUE,demographic_type_3,0.754334292,0.459909189
1020,Start,Start,2022-04-06 15:04:24.24,2022-04-06 15:04:24.24,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,,0.486822259
1020,Credit application received,SYSTEM,2022-04-06 15:04:24.24,2022-04-06 15:04:24.24,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,,0.486822259
1020,Check Liability,Clerk-000001,2022-04-06 15:18:38.38,2022-04-06 15:04:24.24,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,,0.486822259
1020,Check Risk,Clerk-000003,2022-04-06 15:35:59.59,2022-04-06 15:18:38.38,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,,0.486822259
1020,Check Monthly Income,Clerk-000001,2022-04-06 15:38:56.56,2022-04-06 15:35:59.59,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,0.471591305,0.486822259
1020,Assess application,Clerk-000003,2022-04-06 15:43:37.37,2022-04-06 15:38:56.56,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,0.471591305,0.486822259
1020,Notify rejection,Credit Officer-000004,2022-04-06 15:56:21.21,2022-04-06 15:43:37.37,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,0.471591305,0.486822259
1020,Credit application processed,SYSTEM,2022-04-06 15:56:21.21,2022-04-06 15:56:21.21,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,0.471591305,0.486822259
1020,End,End,2022-04-06 15:56:21.21,2022-04-06 15:56:21.21,1019.957388,2287.391555,6932.526518,TRUE,demographic_type_1,0.471591305,0.486822259
1021,Start,Start,2022-04-06 15:16:17.17,2022-04-06 15:16:17.17,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,,0.225363109
1021,Credit application received,SYSTEM,2022-04-06 15:16:17.17,2022-04-06 15:16:17.17,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,,0.225363109
1021,Check Liability,Clerk-000002,2022-04-06 15:27:47.47,2022-04-06 15:16:17.17,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,,0.225363109
1021,Check Risk,Clerk-000004,2022-04-06 15:36:54.54,2022-04-06 15:27:47.47,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,,0.225363109
1021,Check Monthly Income,Clerk-000002,2022-04-06 15:41:17.17,2022-04-06 15:36:54.54,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,0.435680434,0.225363109
1021,Assess application,Clerk-000004,2022-04-06 15:46:19.19,2022-04-06 15:41:17.17,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,0.435680434,0.225363109
1021,Notify rejection,Credit Officer-000002,2022-04-06 15:57:12.12,2022-04-06 15:46:19.19,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,0.435680434,0.225363109
1021,Credit application processed,SYSTEM,2022-04-06 15:57:12.12,2022-04-06 15:57:12.12,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,0.435680434,0.225363109
1021,End,End,2022-04-06 15:57:12.12,2022-04-06 15:57:12.12,1496.295426,4661.556387,8008.569607,TRUE,demographic_type_2,0.435680434,0.225363109
1022,Start,Start,2022-04-06 16:02:00.00,2022-04-06 16:02:00.00,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,,0.354500458
1022,Credit application received,SYSTEM,2022-04-06 16:02:00.00,2022-04-06 16:02:00.00,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,,0.354500458
1022,Check Liability,Clerk-000001,2022-04-06 16:14:22.22,2022-04-06 16:02:00.00,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,,0.354500458
1022,Check Risk,Clerk-000003,2022-04-06 16:18:53.53,2022-04-06 16:14:22.22,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,,0.354500458
1022,Check Monthly Income,Clerk-000004,2022-04-06 16:25:22.22,2022-04-06 16:18:53.53,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,0.282701341,0.354500458
1022,Notify rejection,Credit Officer-000001,2022-04-06 16:31:53.53,2022-04-06 16:25:22.22,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,0.282701341,0.354500458
1022,Credit application processed,SYSTEM,2022-04-06 16:31:53.53,2022-04-06 16:31:53.53,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,0.282701341,0.354500458
1022,End,End,2022-04-06 16:31:53.53,2022-04-06 16:31:53.53,236.5356601,4861.238365,7916.329009,TRUE,demographic_type_3,0.282701341,0.354500458
1023,Start,Start,2022-04-06 16:13:32.32,2022-04-06 16:13:32.32,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,,0.111414748
1023,Credit application received,SYSTEM,2022-04-06 16:13:32.32,2022-04-06 16:13:32.32,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,,0.111414748
1023,Check Liability,Clerk-000002,2022-04-06 16:25:42.42,2022-04-06 16:13:32.32,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,,0.111414748
1023,Check Risk,Clerk-000004,2022-04-06 16:42:02.02,2022-04-06 16:25:42.42,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,,0.111414748
1023,Notify rejection,Credit Officer-000003,2022-04-06 16:54:42.42,2022-04-06 16:42:02.02,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,0.124152087,0.111414748
1023,Credit application processed,SYSTEM,2022-04-06 16:54:42.42,2022-04-06 16:54:42.42,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,0.124152087,0.111414748
1023,End,End,2022-04-06 16:54:42.42,2022-04-06 16:54:42.42,1035.38446,3632.090685,10247.48106,TRUE,demographic_type_1,0.124152087,0.111414748
1024,Start,Start,2022-04-06 16:21:43.43,2022-04-06 16:21:43.43,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,,0.369324891
1024,Credit application received,SYSTEM,2022-04-06 16:21:43.43,2022-04-06 16:21:43.43,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,,0.369324891
1024,Check Liability,Clerk-000001,2022-04-06 16:30:30.30,2022-04-06 16:21:43.43,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,,0.369324891
1024,Check Risk,Clerk-000001,2022-04-06 16:37:36.36,2022-04-06 16:30:30.30,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,,0.369324891
1024,Check Monthly Income,Clerk-000002,2022-04-06 16:42:59.59,2022-04-06 16:38:46.46,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,0.598145408,0.369324891
1024,Assess application,Clerk-000001,2022-04-06 16:54:11.11,2022-04-06 16:50:27.27,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,0.598145408,0.369324891
1024,Notify rejection,Credit Officer-000004,2022-04-11 09:07:04.04,2022-04-06 16:54:11.11,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,0.598145408,0.369324891
1024,Credit application processed,SYSTEM,2022-04-11 09:07:04.04,2022-04-11 09:07:04.04,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,0.598145408,0.369324891
1024,End,End,2022-04-11 09:07:04.04,2022-04-11 09:07:04.04,1042.192478,4183.536287,5444.805748,TRUE,demographic_type_2,0.598145408,0.369324891
1025,Start,Start,2022-04-06 16:21:47.47,2022-04-06 16:21:47.47,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,,0.186513138
1025,Credit application received,SYSTEM,2022-04-06 16:21:47.47,2022-04-06 16:21:47.47,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,,0.186513138
1025,Check Liability,Clerk-000003,2022-04-06 16:35:05.05,2022-04-06 16:21:47.47,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,,0.186513138
1025,Check Risk,Clerk-000001,2022-04-06 16:50:27.27,2022-04-06 16:37:36.36,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,,0.186513138
1025,Notify rejection,Credit Officer-000002,2022-04-06 16:56:47.47,2022-04-06 16:50:27.27,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,0.229265502,0.186513138
1025,Credit application processed,SYSTEM,2022-04-06 16:56:47.47,2022-04-06 16:56:47.47,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,0.229265502,0.186513138
1025,End,End,2022-04-06 16:56:47.47,2022-04-06 16:56:47.47,1303.398698,4766.905152,14006.12471,TRUE,demographic_type_1,0.229265502,0.186513138
1026,Start,Start,2022-04-06 16:30:17.17,2022-04-06 16:30:17.17,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,,0.405054509
1026,Credit application received,SYSTEM,2022-04-06 16:30:17.17,2022-04-06 16:30:17.17,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,,0.405054509
1026,Check Liability,Clerk-000002,2022-04-06 16:34:12.12,2022-04-06 16:30:17.17,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,,0.405054509
1026,Check Risk,Clerk-000003,2022-04-06 16:51:18.18,2022-04-06 16:35:05.05,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,,0.405054509
1026,Notify rejection,Credit Officer-000001,2022-04-11 09:07:34.34,2022-04-06 16:51:18.18,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,0.092448076,0.405054509
1026,Credit application processed,SYSTEM,2022-04-11 09:07:34.34,2022-04-11 09:07:34.34,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,0.092448076,0.405054509
1026,End,End,2022-04-11 09:07:34.34,2022-04-11 09:07:34.34,1410.467857,4577.815224,11878.39909,TRUE,demographic_type_1,0.092448076,0.405054509
1027,Start,Start,2022-04-06 16:31:40.40,2022-04-06 16:31:40.40,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,,0.439842644
1027,Credit application received,SYSTEM,2022-04-06 16:31:40.40,2022-04-06 16:31:40.40,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,,0.439842644
1027,Check Liability,Clerk-000002,2022-04-06 16:38:46.46,2022-04-06 16:34:12.12,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,,0.439842644
1027,Check Risk,Clerk-000004,2022-04-06 16:57:51.51,2022-04-06 16:42:02.02,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,,0.439842644
1027,Check Monthly Income,Clerk-000002,2022-04-11 09:01:24.24,2022-04-06 16:57:51.51,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,0.500514017,0.439842644
1027,Assess application,Clerk-000004,2022-04-11 09:07:17.17,2022-04-11 09:01:24.24,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,0.500514017,0.439842644
1027,Notify rejection,Credit Officer-000004,2022-04-11 09:11:53.53,2022-04-11 09:07:17.17,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,0.500514017,0.439842644
1027,Credit application processed,SYSTEM,2022-04-11 09:11:53.53,2022-04-11 09:11:53.53,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,0.500514017,0.439842644
1027,End,End,2022-04-11 09:11:53.53,2022-04-11 09:11:53.53,1992.213121,4205.261519,2995.222517,TRUE,demographic_type_2,0.500514017,0.439842644
1028,Start,Start,2022-04-06 16:39:23.23,2022-04-06 16:39:23.23,2014.054403,5470.882335,7686.679389,TRUE,demographic_type_1,0.221996561,0.339490668
1028,Credit application received,SYSTEM,2022-04-06 16:39:23.23,2022-04-06 16:39:23.23,2014.054403,5470.882335,7686.679389,TRUE,demographic_type_1,0.221996561,0.339490668
1028,Check Liability,Clerk-000002,2022-04-06 16:46:39.39,2022-04-06 16:42:59.59,2014.054403,5470.882335,7686.679389,TRUE,demographic_type_1,0.221996561,0.339490668
1028,Notify rejection,Credit Officer-000004,2022-04-06 16:52:03.03,2022-04-06 16:46:39.39,2014.054403,5470.882335,7686.679389,TRUE,demographic_type_1,0.221996561,0.339490668
1028,Credit application processed,SYSTEM,2022-04-06 16:52:03.03,2022-04-06 16:52:03.03,2014.054403,5470.882335,7686.679389,TRUE,demographic_type_1,0.221996561,0.339490668
1028,End,End,2022-04-06 16:52:03.03,2022-04-06 16:52:03.03,2014.054403,5470.882335,7686.679389,TRUE,demographic_type_1,0.221996561,0.339490668
1029,Start,Start,2022-04-06 16:39:51.51,2022-04-06 16:39:51.51,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,,0.370259679
1029,Credit application received,SYSTEM,2022-04-06 16:39:51.51,2022-04-06 16:39:51.51,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,,0.370259679
1029,Check Liability,Clerk-000002,2022-04-06 16:56:43.43,2022-04-06 16:46:39.39,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,,0.370259679
1029,Check Risk,Clerk-000003,2022-04-11 09:03:15.15,2022-04-06 16:56:43.43,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,,0.370259679
1029,Check Monthly Income,Clerk-000001,2022-04-11 09:07:13.13,2022-04-11 09:03:15.15,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,0.046571031,0.370259679
1029,Notify rejection,Credit Officer-000002,2022-04-11 09:17:39.39,2022-04-11 09:07:13.13,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,0.046571031,0.370259679
1029,Credit application processed,SYSTEM,2022-04-11 09:17:39.39,2022-04-11 09:17:39.39,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,0.046571031,0.370259679
1029,End,End,2022-04-11 09:17:39.39,2022-04-11 09:17:39.39,599.3060573,4362.516974,7382.061796,TRUE,demographic_type_3,0.046571031,0.370259679
103,Start,Start,2022-02-23 11:52:52.52,2022-02-23 11:52:52.52,108.2932431,2398.533845,2134.685798,TRUE,demographic_type_2,,0.372514447
103,Credit application received,SYSTEM,2022-02-23 11:52:52.52,2022-02-23 11:52:52.52,108.2932431,2398.533845,2134.685798,TRUE,demographic_type_2,,0.372514447
103,Check Liability,Clerk-000002,2022-02-23 11:59:43.43,2022-02-23 11:52:52.52,108.2932431,2398.533845,2134.685798,TRUE,demographic_type_2,,0.372514447
103,Check Risk,Clerk-000004,2022-02-23 12:13:14.14,2022-02-23 11:59:43.43,108.2932431,2398.533845,2134.685798,TRUE,demographic_type_2,,0.372514447
103,Check Monthly Income,Clerk-000002,2022-02-23 12:19:00.00,2022-02-23 12:13:14.14,108.2932431,2398.533845,2134.685798,TRUE,demographic_type_2,0.044122542,0.372514447
103,Notify rejection,Credit Officer-000002,2022-02-23 12:19:13.13,2022-02-23 12:19:00.00,108.2932431,2398.533845,2134.685798,TRUE,demographic_type_2,0.044122542,0.372514447
